City,District,Location,BHK,Bathrooms,Floors,Area_Anna,Road_Width_Ft,Price_NPR
Lalitpur,Lalitpur,Kusunti,4.0,4.0,2.5,12.0,26.0,115000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,4.0,2.5,3.3,22.0,35000000.0
Lalitpur,Lalitpur,Kupandole,8.0,5.0,5.0,5.0,22.0,48000000.0
Kathmandu,Kathmandu,Syuchatar,6.0,3.0,3.0,5.2,13.0,32500000.0
Lalitpur,Lalitpur,Bhaisepati,6.0,4.0,3.5,14.0,16.5,170000000.0
Kavrepalanchok,Kavrepalanchok,Panauti,4.0,4.0,2.5,4.1,20.0,19500000.0
Lalitpur,Lalitpur,Sunakothi,5.0,4.0,2.5,4.1,20.0,35000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,2.5,5.0,20.0,41000000.0
Kathmandu,Kathmandu,Gahana Pokhari,6.0,5.0,2.0,6.3,11.0,70000000.0
Lalitpur,Lalitpur,Hattiban,4.0,4.0,2.0,8.0,32.0,85000000.0
Kathmandu,Kathmandu,Tahachal,10.0,8.0,5.0,10.2,13.0,190000000.0
Lalitpur,Lalitpur,Bistachhap,4.0,3.0,2.5,9.2,20.0,22000000.0
Kathmandu,Kathmandu,Bhimsengola,5.0,4.0,2.5,9.0,20.0,102000000.0
Kathmandu,Kathmandu,Battisputali,5.0,4.0,2.5,10.0,13.0,95000000.0
Kathmandu,Kathmandu,Sundarbasti,5.0,3.0,2.5,5.0,13.0,39000000.0
Kathmandu,Kathmandu,Besigaun,6.0,3.0,2.5,3.1,13.0,27000000.0
Kathmandu,Kathmandu,Gorkarneshwor,2.0,1.0,1.0,3.0,13.0,13000000.0
Lalitpur,Lalitpur,Kusunti,4.0,3.0,2.0,5.5,13.0,40500000.0
Kathmandu,Kathmandu,Khusibu,6.0,4.0,4.0,2.2,26.0,32500000.0
Kathmandu,Kathmandu,Pasikot,6.0,4.0,2.5,6.0,13.0,33000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,6.0,2.5,6.2,15.0,62500000.0
Kathmandu,Kathmandu,Baniyatar,4.0,3.0,2.5,3.0,10.0,20500000.0
Kathmandu,Kathmandu,Bansbari,4.0,4.0,2.5,7.0,13.0,50000000.0
Lalitpur,Lalitpur,Imadol,3.0,4.0,2.5,3.1,13.0,23500000.0
Lalitpur,Lalitpur,Satdobato,12.0,4.0,4.5,9.1,10.0,70000000.0
Kathmandu,Kathmandu,Samakhushi Chowk,6.0,4.5,3.0,3.3,15.0,29500000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,5.0,3.5,17.0,17.0,95000000.0
Kathmandu,Kathmandu,Gaushala,11.0,2.0,2.5,4.0,13.0,32500000.0
Kathmandu,Kathmandu,Bhimsengola,6.0,4.0,2.5,6.0,18.0,73500000.0
Kathmandu,Kathmandu,Goldhunga,4.0,4.0,2.5,4.0,20.0,32000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,18.0,15.0,125000000.0
Kathmandu,Kathmandu,Ganesh Chowk,5.0,5.0,2.5,3.5,14.0,32500000.0
Kathmandu,Kathmandu,Samakhusi,12.0,5.0,5.0,16.0,20.0,160000000.0
Kathmandu,Kathmandu,Ranibari,7.0,4.0,3.5,16.0,20.0,130000000.0
Kathmandu,Kathmandu,Nagarjun,4.0,3.0,2.5,3.1,16.0,25000000.0
Kathmandu,Kathmandu,Pepsicola,5.0,2.0,2.5,2.3,20.0,29000000.0
Lalitpur,Lalitpur,Sanepa,5.0,5.0,3.0,16.0,18.0,190000000.0
Kathmandu,Kathmandu,Wasik,5.0,4.0,3.0,5.2,13.0,41000000.0
Kathmandu,Kathmandu,Sukedhara,4.0,3.0,2.5,7.0,15.0,45000000.0
Lalitpur,Lalitpur,Thaiba,4.0,3.0,2.5,5.2,20.0,50000000.0
Bhaktapur,Bhaktapur,Katunje,6.0,4.0,2.5,11.0,17.0,95000000.0
Kathmandu,Kathmandu,Dhapasi,3.0,4.0,2.5,6.1,15.0,47500000.0
Kathmandu,Kathmandu,Basundhara,7.0,6.0,3.5,6.3,20.0,87500000.0
Lalitpur,Lalitpur,Bhaisepati,8.0,4.0,3.5,5.0,10.0,35000000.0
Kathmandu,Kathmandu,Narayantar,8.0,4.0,4.0,8.1,12.0,53500000.0
Kathmandu,Kathmandu,Sukedhara,6.0,4.0,2.5,4.0,14.0,39000000.0
Kathmandu,Kathmandu,Ranibari,6.0,3.0,3.0,4.0,22.0,35000000.0
Kathmandu,Kathmandu,Goldhunga,5.0,4.0,2.5,3.2,10.0,25000000.0
Lalitpur,Lalitpur,Bhaisepati,6.0,4.0,2.5,6.0,20.0,75000000.0
Kathmandu,Kathmandu,Baluwakhani,3.0,4.0,2.5,4.0,13.0,31500000.0
Kathmandu,Kathmandu,Tenzing Chowk,6.0,4.0,2.0,3.3,13.0,26500000.0
Kathmandu,Kathmandu,Sukedhara,6.0,3.0,2.5,5.0,14.0,35000000.0
Kathmandu,Kathmandu,Narayanthan,4.0,5.0,2.5,11.0,15.0,55000000.0
Kathmandu,Kathmandu,Rudreshwor,5.0,6.0,2.5,5.1,13.0,49000000.0
Kathmandu,Kathmandu,Bafal,7.0,4.0,2.5,4.0,13.0,28500000.0
Kavrepalanchok,Kavrepalanchok,28 Kilo,4.0,4.0,1.0,2.3,13.0,8500000.0
Kathmandu,Kathmandu,Sitapaila,5.0,3.0,2.5,14.0,36.0,5500000.0
Kathmandu,Kathmandu,Ichangu Narayan,4.0,4.0,2.5,2.2,9.0,21500000.0
Kathmandu,Kathmandu,Basanti Chowk,4.0,4.0,2.5,3.0,10.0,22000000.0
Kathmandu,Kathmandu,Tindhara,6.0,5.0,2.5,3.0,26.0,22000000.0
Kathmandu,Kathmandu,Buddha Chowk,4.0,5.0,2.5,3.0,10.0,24000000.0
Kathmandu,Kathmandu,Bansbari,6.0,3.0,2.5,12.0,15.0,88000000.0
Kathmandu,Kathmandu,Hattigaunda,4.0,3.0,3.0,6.2,13.0,36500000.0
Lalitpur,Lalitpur,Dhapakhel,6.0,4.0,2.5,3.3,13.0,27000000.0
Lalitpur,Lalitpur,Dholahiti,5.0,4.0,2.5,4.0,13.5,33000000.0
Lalitpur,Lalitpur,Gwarko,5.0,4.0,3.0,3.1,13.0,27000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,4.0,2.5,4.0,14.0,46500000.0
Kathmandu,Kathmandu,Matatirtha,3.0,3.0,3.0,5.1,26.0,20000000.0
Lalitpur,Lalitpur,Imadol,5.0,2.0,2.5,7.0,20.0,36000000.0
Kathmandu,Kathmandu,Sitapaila,5.0,4.0,3.5,4.0,10.0,27000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,4.0,2.0,3.0,12.0,30000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,4.0,2.5,5.0,20.0,51000000.0
Kathmandu,Kathmandu,Kapan,6.0,3.0,3.0,4.1,13.0,29800000.0
Lalitpur,Lalitpur,Mahalaxmisthan,7.0,4.0,2.5,1.3,12.0,130000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,3.0,2.5,8.3,15.0,48000000.0
Lalitpur,Lalitpur,Bhaisepati,6.0,5.0,2.5,18.0,20.0,210000000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,2.5,3.0,13.0,23500000.0
Lalitpur,Lalitpur,Satdobato,13.0,9.0,4.5,10.0,13.0,70000000.0
Kathmandu,Kathmandu,Syuchatar,6.0,2.0,2.5,3.2,13.0,25000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,4.0,2.5,18.0,13.0,115000000.0
Kathmandu,Kathmandu,Bafal,5.0,4.0,2.5,4.0,13.5,28500000.0
Kathmandu,Kathmandu,Sitapaila,4.0,3.0,2.5,4.1,16.0,27500000.0
Kathmandu,Kathmandu,Sitapaila,4.0,3.0,2.5,4.2,16.0,29500000.0
Kathmandu,Kathmandu,Anamnagar,5.0,3.5,7.0,15.0,10.0,400000000.0
Kathmandu,Kathmandu,Naya Naikap,5.0,4.0,2.5,5.2,13.0,2700000.0
Kathmandu,Kathmandu,Purano Naikap,7.0,5.0,3.0,6.2,13.0,48000000.0
Kathmandu,Kathmandu,Battisputali,7.0,4.0,3.0,3.5,20.0,32000000.0
Kathmandu,Kathmandu,Sitapaila,5.0,5.0,2.5,5.0,13.0,31500000.0
Kathmandu,Kathmandu,Thulobharyang,3.0,1.0,1.0,2.2,10.0,15000000.0
Kathmandu,Kathmandu,Jorpati,5.0,3.0,2.5,3.2,10.0,23000000.0
Bhaktapur,Bhaktapur,Nil Barahi Mandir,4.0,2.0,2.0,3.1,20.0,20000000.0
Kathmandu,Kathmandu,Balaju,6.0,3.0,2.5,9.1,10.0,57500000.0
Kathmandu,Kathmandu,Sitapaila,3.0,3.0,2.5,2.3,4.0,12000000.0
Kathmandu,Kathmandu,Naikap,4.0,2.0,2.5,3.1,10.0,20000000.0
Kathmandu,Kathmandu,Machhapokhari,4.0,4.0,2.5,4.0,10.0,30000000.0
Kathmandu,Kathmandu,Rai Chowk,6.0,3.0,3.0,3.2,13.0,30000000.0
Kathmandu,Kathmandu,Gothatar,6.0,4.0,3.5,3.2,10.0,26800000.0
Lalitpur,Lalitpur,Dhapakhel,6.0,4.0,2.5,4.0,20.0,30000000.0
Kathmandu,Kathmandu,Kageshwari Manohara,6.0,5.0,3.5,3.2,20.0,31000000.0
Kathmandu,Kathmandu,Bishalnagar,4.0,4.0,2.5,10.0,14.0,130000000.0
Kathmandu,Kathmandu,Simaltar,9.0,10.0,3.0,14.0,20.0,95000000.0
Lalitpur,Lalitpur,Sunakothi,3.0,3.0,2.5,6.0,15.0,42500000.0
Kathmandu,Kathmandu,Pepsicola,3.0,5.0,3.5,4.2,36.0,50000000.0
Kathmandu,Kathmandu,Budhanilkantha,13.0,5.0,2.5,8.0,13.0,53500000.0
Lalitpur,Lalitpur,Satdobato,4.0,3.0,2.5,3.0,13.0,26000000.0
Kathmandu,Kathmandu,Bafal,5.0,3.0,2.5,3.1,13.0,24000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,2.5,5.0,16.0,55000000.0
Kathmandu,Kathmandu,Budhanilkantha,9.0,6.0,2.5,7.0,15.0,46500000.0
Kathmandu,Kathmandu,Budhanilkantha,4.0,5.0,2.5,4.0,15.0,36000000.0
Kathmandu,Kathmandu,Manamaiju,6.0,4.0,3.5,4.0,12.0,27500000.0
Kathmandu,Kathmandu,Dhapasi,6.0,5.0,2.5,5.0,18.0,42500000.0
Kathmandu,Kathmandu,Kadaghari,6.0,3.0,2.5,3.2,13.0,27000000.0
Kathmandu,Kathmandu,Dhapasi,4.0,4.0,2.5,3.2,16.0,28500000.0
Kathmandu,Kathmandu,Lolang,4.0,4.0,3.0,3.0,12.0,35500000.0
Kathmandu,Kathmandu,Tokha,4.0,4.0,2.5,4.2,13.0,29000000.0
Lalitpur,Lalitpur,Nakhipot,5.0,4.0,2.5,4.2,20.0,32000000.0
Kathmandu,Kathmandu,Goldhunga,4.0,4.0,2.5,4.2,20.0,30000000.0
Kathmandu,Kathmandu,Italitar,5.0,5.0,3.0,8.1,20.0,77500000.0
Kathmandu,Kathmandu,Machhe Gaun,8.0,4.0,3.0,3.0,13.0,14000000.0
Kathmandu,Kathmandu,Rudreshwor,4.0,5.0,3.0,5.1,16.0,50000000.0
Lalitpur,Lalitpur,Imadol,2.0,1.0,1.0,3.0,13.0,16500000.0
Kathmandu,Kathmandu,Chamati,15.0,8.0,6.0,9.0,26.0,140000000.0
Lalitpur,Lalitpur,Nakhipot,4.0,4.0,3.0,3.0,13.0,24000000.0
Kathmandu,Kathmandu,Chapali,5.0,3.0,3.0,3.3,13.0,28000000.0
Kathmandu,Kathmandu,Phulbari Colony,6.0,5.0,2.5,10.0,20.0,92000000.0
Kathmandu,Kathmandu,Jarankhu,7.0,4.0,3.5,4.0,13.0,35000000.0
Kathmandu,Kathmandu,Koteshwor,6.0,4.0,2.5,3.0,26.0,27500000.0
Kathmandu,Kathmandu,Charkhal,8.0,6.0,3.0,4.0,13.0,28500000.0
Kathmandu,Kathmandu,Hattigaunda,7.0,7.0,2.5,6.1,14.0,36500000.0
Kathmandu,Kathmandu,Hattigaunda,6.0,5.0,2.5,5.0,15.0,45000000.0
Kathmandu,Kathmandu,Matatirtha,8.0,3.0,2.5,8.0,16.0,20000000.0
Kathmandu,Kathmandu,Balkhu,7.0,5.0,2.5,8.0,20.0,72000000.0
Lalitpur,Lalitpur,Taukhel,4.0,3.0,2.5,4.2,8.0,30000000.0
Kathmandu,Kathmandu,Mandikhatar,6.0,5.0,2.5,2.7,13.0,18500000.0
Kathmandu,Kathmandu,Deuwa Chowk,5.0,4.0,2.5,4.3,13.0,45000000.0
Kathmandu,Kathmandu,Hattigaunda,6.0,4.0,3.0,5.0,13.0,45000000.0
Lalitpur,Lalitpur,Nakkhu,4.0,4.0,2.5,5.0,13.0,39500000.0
Kathmandu,Kathmandu,Hepali Height,3.0,3.0,3.0,4.2,20.0,45000000.0
Kathmandu,Kathmandu,Bhadrabas,2.0,1.0,1.0,3.0,20.0,12500000.0
Kathmandu,Kathmandu,Dhapasi,5.0,4.0,3.0,4.0,20.0,41000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,4.0,3.0,3.3,13.0,38000000.0
Kathmandu,Kathmandu,Dhapasi,6.0,4.0,3.0,4.0,13.0,37500000.0
Kathmandu,Kathmandu,Hattigaunda,6.0,7.0,2.5,6.2,14.0,65000000.0
Lalitpur,Lalitpur,Hattiban,4.0,5.0,2.0,8.0,20.0,90000000.0
Lalitpur,Lalitpur,Balkhu,3.0,3.0,2.5,2.3,20.0,24900000.000000004
Lalitpur,Lalitpur,Bhaisepati,4.0,4.0,2.0,5.0,16.0,45000000.0
Bhaktapur,Bhaktapur,Bhaktapur,3.0,2.0,2.0,3.2,14.0,14000000.0
Kathmandu,Kathmandu,Rudreshwor,5.0,5.0,3.0,6.0,13.0,59500000.0
Kathmandu,Kathmandu,Jarankhu,8.0,4.0,3.5,4.0,13.0,35000000.0
Kathmandu,Kathmandu,Paiyuntar,5.0,4.0,2.5,4.3,12.0,30000000.0
Kathmandu,Kathmandu,Budhanilkantha,4.0,5.0,2.5,5.1,15.0,50000000.0
Kathmandu,Kathmandu,Ganesh Chowk,5.0,4.0,2.5,5.2,13.0,45000000.0
Kathmandu,Kathmandu,Kalimati,6.0,4.0,2.5,10.0,23.0,82000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,4.0,2.5,4.1,13.0,29800000.0
Kathmandu,Kathmandu,Gurjudhara,8.0,4.0,1.5,3.0,13.0,19000000.0
Kathmandu,Kathmandu,Thulobharyang,6.0,3.0,2.5,4.0,12.0,29000000.0
Kathmandu,Kathmandu,Bansbari,7.0,6.0,2.5,16.0,15.0,96000000.0
Kathmandu,Kathmandu,Dhapasi,4.0,3.0,2.5,4.0,13.0,23000000.0
Kathmandu,Kathmandu,Bhadrabas,2.0,2.0,1.0,4.0,20.0,12500000.0
Lalitpur,Lalitpur,Bagdol,7.0,4.0,3.5,6.0,16.0,55000000.0
Kathmandu,Kathmandu,Dhapasi,5.0,5.0,2.0,3.0,18.0,125000000.0
Kathmandu,Kathmandu,Ganesh Chowk,6.0,5.0,2.5,6.1,12.0,67500000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,6.0,2.0,8.0,13.5,150000000.0
Kathmandu,Kathmandu,Kapan,6.0,5.0,3.5,5.0,13.0,36000000.0
Kathmandu,Kathmandu,Siddhartha Colony,6.0,6.0,2.5,3.0,20.0,35000000.0
Kathmandu,Kathmandu,Narayanthan,5.0,5.0,2.5,3.3,16.0,42500000.0
Lalitpur,Lalitpur,Nakkhu,4.0,4.0,2.5,5.2,13.0,53000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,4.0,2.5,5.0,20.0,40000000.0
Lalitpur,Lalitpur,Bhaisepati,6.0,7.0,2.5,8.2,13.0,150000000.0
Kathmandu,Kathmandu,Hattigaunda,5.0,5.0,2.5,6.2,15.0,36500000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,4.0,2.5,5.0,15.0,39900000.0
Kathmandu,Kathmandu,Sundarbasti,6.0,5.0,2.5,4.2,20.0,38500000.0
Kathmandu,Kathmandu,Sundarbasti,6.0,5.0,2.5,5.0,13.0,38500000.0
Kathmandu,Kathmandu,Sitapaila,4.0,3.0,2.0,10.2,20.0,67400000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,6.0,2.5,15.0,15.0,110000000.0
Kathmandu,Kathmandu,Gothatar,2.0,1.0,1.0,3.2,20.0,14000000.0
Kathmandu,Kathmandu,Gongabu,11.0,5.0,2.5,4.0,13.0,31500000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,4.0,2.5,4.2,13.0,47500000.0
Lalitpur,Lalitpur,Thaiba,6.0,4.0,2.5,4.5,22.0,37000000.0
Kathmandu,Kathmandu,Jarankhu,5.0,3.0,2.5,4.0,12.0,25000000.0
Lalitpur,Lalitpur,Dhapakhel,4.0,3.0,2.5,4.2,26.0,18500000.0
Bhaktapur,Bhaktapur,Sudal,10.0,3.0,3.5,3.3,10.0,21000000.0
Lalitpur,Lalitpur,Khumaltar,6.0,4.0,2.5,6.0,22.0,35000000.0
Lalitpur,Lalitpur,Nakhipot,4.0,4.0,2.5,4.0,17.0,27500000.0
Kathmandu,Kathmandu,Aarubari,10.0,3.0,3.5,3.0,19.0,19000000.0
Kathmandu,Kathmandu,Baluwa,5.0,4.0,2.5,3.2,13.0,19000000.0
Kathmandu,Kathmandu,Deuwa Chowk,8.0,4.0,3.0,8.0,12.0,52500000.0
Kathmandu,Kathmandu,Tinthana,8.0,2.5,2.5,3.0,13.0,19800000.0
Kathmandu,Kathmandu,Machhegaun,5.0,4.0,2.5,8.0,13.0,45000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.2,11.0,26500000.0
Lalitpur,Lalitpur,Satdobato,6.0,3.0,2.5,6.1,12.0,45000000.0
Kathmandu,Kathmandu,Swoyambhu,11.0,9.0,2.5,9.0,18.0,110000000.0
Lalitpur,Lalitpur,Imadol,6.0,1.0,2.5,3.2,20.0,27500000.0
Kathmandu,Kathmandu,Gothatar,6.0,4.0,2.5,8.0,15.0,3500000.0
Kathmandu,Kathmandu,Sinamangal,5.0,5.0,2.5,5.2,13.0,45000000.0
Lalitpur,Lalitpur,Khumaltar,7.0,4.0,2.5,5.2,18.0,42500000.0
Bhaktapur,Bhaktapur,Radhe Radhe,6.0,3.0,2.5,8.0,16.0,62500000.0
Lalitpur,Lalitpur,Dhapakhel,4.0,3.0,2.0,8.2,13.0,42000000.0
Kathmandu,Kathmandu,Chunikhel,4.0,3.0,1.0,3.0,20.0,15500000.0
Kathmandu,Kathmandu,Kapan,6.0,4.0,2.5,4.0,15.5,33500000.0
Kathmandu,Kathmandu,Suryadars.Han Height,5.0,3.0,3.5,3.3,16.0,32500000.0
Lalitpur,Lalitpur,Dhapakhel,3.0,3.0,2.5,3.0,26.0,29000000.0
Kathmandu,Kathmandu,Budhanilkantha,4.0,4.0,2.5,4.0,20.0,32000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,4.1,20.0,32500000.0
Kathmandu,Kathmandu,Sukedhara,5.0,3.0,2.0,4.0,12.0,49500000.0
Lalitpur,Lalitpur,Bhaisepati,3.0,3.0,2.5,5.0,18.0,55000000.0
Lalitpur,Lalitpur,Sanepa,4.0,4.0,2.5,9.2,16.0,77500000.0
Kathmandu,Kathmandu,Boharatar,5.0,2.0,2.0,3.0,13.0,20000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,5.0,2.5,4.0,25.0,48000000.0
Bhaktapur,Bhaktapur,Gundu,5.0,4.0,1.0,10.0,20.0,105000000.0
Kathmandu,Kathmandu,Raniban,5.5,3.5,2.5,16.0,26.0,6000000.0
Lalitpur,Lalitpur,Jhamsikhel,4.0,4.0,2.5,3.0,20.0,40000000.0
Lalitpur,Lalitpur,Ekantakuna,6.0,3.0,2.5,5.0,15.0,36000000.0
Kathmandu,Kathmandu,Grande Villa,5.0,5.0,2.5,5.2,21.0,53500000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,5.1,15.0,50000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,2.5,5.0,20.0,55000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,6.0,2.0,3.2,20.0,35000000.0
Kathmandu,Kathmandu,Pepsicola,8.0,4.0,3.5,3.0,10.0,26000000.0
Kathmandu,Kathmandu,Thamel,5.0,3.5,2.0,6.0,20.0,130000000.0
Kathmandu,Kathmandu,Sanobharyang,4.0,5.0,2.5,5.0,20.0,45000000.0
Kathmandu,Kathmandu,Khusibu,10.0,8.0,4.5,7.1,16.0,105000000.0
Kathmandu,Kathmandu,Sukedhara,4.0,3.0,2.5,7.0,12.0,70000000.0
Kavrepalanchok,Kavrepalanchok,Khadpu,6.0,5.0,3.0,2.3,13.0,13500000.0
Kathmandu,Kathmandu,Thulobharyang,5.0,4.0,3.0,3.0,13.0,35000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,2.2,13.0,20500000.0
Kathmandu,Kathmandu,Thankot,4.0,2.0,1.5,4.0,13.0,30000000.0
Kathmandu,Kathmandu,Lazimpat,4.0,2.0,2.5,2.2,10.0,22500000.0
Kathmandu,Kathmandu,Tokha,5.0,3.0,3.0,3.0,11.0,24000000.0
Kathmandu,Kathmandu,Ganesh Chowk,5.0,5.0,2.5,6.0,15.0,65000000.0
Lalitpur,Lalitpur,Bhaisepati,3.0,4.0,2.5,4.2,18.0,55000000.0
Kathmandu,Kathmandu,Chandragiri,8.0,3.0,2.5,3.2,10.0,18500000.0
Kathmandu,Kathmandu,Maharajgunj,5.0,4.0,2.5,12.1,16.0,90000000.0
Lalitpur,Lalitpur,Khumaltar,4.0,5.0,2.5,4.0,26.0,40000000.0
Kathmandu,Kathmandu,Kapan,4.0,4.0,1.0,3.1,13.0,16000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,5.0,3.0,5.0,20.0,39000000.0
Kathmandu,Kathmandu,Bansbari,4.0,3.0,2.0,9.2,13.0,62500000.0
Kathmandu,Kathmandu,Bansbari,3.0,3.0,2.0,10.0,13.0,62500000.0
Kathmandu,Kathmandu,Putalisadak,6.0,7.0,3.5,7.0,15.0,85000000.0
Kathmandu,Kathmandu,Kalanki,5.0,4.0,2.5,4.0,15.0,32000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,5.0,2.5,8.0,20.0,70000000.0
Kathmandu,Kathmandu,Golfutar,5.0,5.0,2.5,3.2,20.0,31500000.0
Kathmandu,Kathmandu,Pasikot,5.0,4.0,3.0,4.2,16.0,33000000.0
Kathmandu,Kathmandu,Rudreshwor,5.0,5.0,2.5,6.0,15.0,57500000.0
Kathmandu,Kathmandu,Kapan,6.0,4.0,3.5,6.0,10.0,29500000.0
Kathmandu,Kathmandu,Sukedhara,5.0,3.0,2.5,4.0,13.0,22500000.0
Kathmandu,Kathmandu,Bishalnagar,5.0,3.0,3.0,8.0,16.0,100000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,8.0,15.0,67500000.0
Kathmandu,Kathmandu,Pasikot,5.0,4.0,2.5,5.0,13.0,33500000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,17.0,15.0,175000000.0
Lalitpur,Lalitpur,Harisiddhi,3.0,3.0,2.5,3.1,13.0,30000000.0
Kathmandu,Kathmandu,Nepaltar,5.0,3.0,2.5,3.0,10.0,21000000.0
Kathmandu,Kathmandu,Thankot,6.0,5.0,3.0,4.0,13.0,26000000.0
Lalitpur,Lalitpur,Setipakha,4.0,5.0,2.5,4.0,15.0,31000000.0
Kathmandu,Kathmandu,Ekatabasti,4.0,5.0,2.5,2.2,12.0,16000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,5.0,2.5,4.0,13.0,33500000.0
Kathmandu,Kathmandu,Sorhakhutte,15.0,7.0,5.5,3.2,12.0,45000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,6.0,2.5,6.0,15.0,14000000.0
Lalitpur,Lalitpur,Thado Dhunga,3.0,3.0,2.5,10.0,15.0,18000000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,1.5,4.0,13.0,34500000.0
Lalitpur,Lalitpur,Imadol,4.0,1.0,1.5,3.0,11.0,14500000.0
Kathmandu,Kathmandu,Budhanilkantha,4.0,5.0,1.0,3.2,13.0,18500000.0
Kathmandu,Kathmandu,Naya Bazar,5.0,5.0,2.5,9.3,20.0,77500000.0
Kathmandu,Kathmandu,Dahachowk,4.0,4.0,2.5,3.2,13.0,17500000.0
Kavrepalanchok,Kavrepalanchok,Khadpu,6.0,5.0,2.0,6.0,13.0,14500000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,4.0,2.5,3.3,20.0,44000000.0
Lalitpur,Lalitpur,Imadol,7.0,4.0,2.5,4.1,20.0,36000000.0
Kathmandu,Kathmandu,Budhanilkantha,4.0,5.0,2.5,7.3,24.0,75000000.0
Kathmandu,Kathmandu,Budhanilkantha,7.0,5.0,3.0,5.0,13.0,39500000.0
Kathmandu,Kathmandu,New Road,14.0,6.0,6.0,4.2,13.0,45000000.0
Kavrepalanchok,Kavrepalanchok,Banepa,10.0,3.0,3.0,3.0,16.0,20000000.0
Kathmandu,Kathmandu,Sitapaila,6.0,3.0,2.5,4.2,12.0,30000000.0
Kathmandu,Kathmandu,Kapan,6.0,5.0,2.5,4.2,13.0,33800000.0
Kathmandu,Kathmandu,Kapan,5.0,4.0,2.5,3.0,12.0,18500000.0
Kathmandu,Kathmandu,Kapan,2.0,1.0,1.0,3.0,12.0,14000000.0
Chitwan,Chitwan,Baseni,4.0,3.0,2.5,0.8,13.0,12000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,4.0,2.5,4.0,13.0,26000000.0
Kathmandu,Kathmandu,Balaju,10.0,6.0,5.0,10.2,12.0,110000000.0
Kathmandu,Kathmandu,Gopikrishna Hall,6.0,4.0,2.5,4.0,15.0,28500000.0
Kathmandu,Kathmandu,Grande Villa,4.0,3.0,2.0,4.3,16.0,39000000.0
Lalitpur,Lalitpur,Lubhu,4.0,4.0,2.5,2.5,13.0,17500000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,2.0,2.5,4.5,13.0,33500000.0
Bhaktapur,Bhaktapur,Sirutar,4.0,4.0,2.0,3.3,13.0,26500000.0
Kathmandu,Kathmandu,Panga,13.0,4.0,4.0,4.0,12.0,27500000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,5.0,2.5,6.0,15.0,60000000.0
Lalitpur,Lalitpur,Khumaltar,2.0,1.0,1.0,5.0,14.0,28500000.0
Kathmandu,Kathmandu,Anamnagar,4.0,2.0,4.0,3.0,4.0,13000000.0
Bhaktapur,Bhaktapur,Thimi,5.0,4.0,2.5,16.0,36.0,5900000.0
Kathmandu,Kathmandu,Greenhill City,5.0,2.0,3.0,4.0,13.0,25500000.0
Kathmandu,Kathmandu,Golfutar,4.0,4.0,2.5,5.2,13.0,39000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,5.0,15.0,42500000.0
Kathmandu,Kathmandu,Birendra Chowk,7.0,5.0,3.0,5.0,17.0,40000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,7.0,14.0,75000000.0
Lalitpur,Lalitpur,Khumaltar,3.0,4.0,2.5,3.2,13.0,36500000.0
Lalitpur,Lalitpur,Jawalakhel,4.0,3.0,2.0,12.0,26.0,110000000.0
